encounter_id,encounter_date,species_name,encounter_locality,encounter_adults,encounter_young,encounter_lat,encounter_lng,attractant_names,enctype_name,outcome_name,group_code
246702,2018-09-04 09:40:27,BLACK BEAR,MERRITT,1,0,50.1125,-120.7883333,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
246699,2018-09-04 09:37:42,BLACK BEAR,ABBOTSFORD,1,0,49.0498381,-122.2846193,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246734,2018-09-04 09:30:00,BLACK BEAR,PORT ALBERNI,1,0,49.2344445,-124.8058333,COMPOST,FOOD CONDITIONED,ADVICE PROVIDED,COS
246697,2018-09-04 09:26:22,BLACK BEAR,100 MILE HOUSE,2,0,51.6456726,-121.302255,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,GONE ON ARRIVAL,COS
246692,2018-09-04 09:16:24,BLACK BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,GARBAGE,FOOD CONDITIONED,OTHER,COS
246694,2018-09-04 09:12:10,BLACK BEAR,CRAWFORD BAY,1,0,49.661962,-116.833836,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,NOT SPECIFIED,COS
246690,2018-09-04 08:56:22,BLACK BEAR,108 MILE RANCH,1,0,51.723767,-121.3550176,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246689,2018-09-04 08:55:47,BLACK BEAR,SPARWOOD,1,0,49.7475881,-114.8980947,GARBAGE,FOOD CONDITIONED,DESTROYED BY COS,COS
246686,2018-09-04 08:40:03,BLACK BEAR,ATLIN,1,0,59.5663764,-133.7017906,NOT APPLICABLE,DEAD WILDLIFE,DESTROYED BY OTHER,COS
246684,2018-09-04 08:13:56,BLACK BEAR,POWELL RIVER,1,0,49.7788725,-124.4514709,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,ADVICE PROVIDED,COS
246701,2018-09-04 08:00:00,BLACK BEAR,NORTH VANCOUVER,1,0,49.3524741,-123.0251735,GARBAGE,SCHOOL/PARK/PLAYGROUND,ADVICE PROVIDED,COS
246683,2018-09-04 07:56:48,BLACK BEAR,ABBOTSFORD,1,0,49.0498381,-122.2846193,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246682,2018-09-04 07:56:10,BLACK BEAR,NORTH VANCOUVER,1,0,49.3205556,-123.0738889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246680,2018-09-04 07:30:09,BLACK BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,NOT APPLICABLE,SIGHTINGS,OTHER,COS
246676,2018-09-04 07:21:25,BLACK BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,OTHER,COS
246706,2018-09-04 07:00:00,BLACK BEAR,NEW HAZELTON,1,0,55.2433334,-127.5869444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246677,2018-09-04 06:49:39,BLACK BEAR,MISSION,1,0,49.1591667,-122.2838889,GARBAGE,FOOD CONDITIONED,OTHER,COS
246674,2018-09-04 06:47:46,BLACK BEAR,WEST VANCOUVER,1,0,49.3311112,-123.1597222,GARBAGE,FOOD CONDITIONED,OTHER,COS
246638,2018-09-04 01:23:19,BLACK BEAR,WEST VANCOUVER,1,0,49.3311112,-123.1597222,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
246691,2018-09-04 00:01:00,BLACK BEAR,FOREST GROVE,1,0,51.7680571,-121.0984131,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246711,2018-09-04 00:01:00,BLACK BEAR,PORT ALBERNI,1,0,49.2344445,-124.8058333,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
246639,2018-09-03 22:55:23,BLACK BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246635,2018-09-03 21:39:40,BLACK BEAR,FORT NELSON,1,0,58.8055556,-122.6972222,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
246634,2018-09-03 20:54:51,BLACK BEAR,PORT COQUITLAM,1,0,49.2512391,-122.7840201,"GARBAGE, RESIDENTIAL - FRUIT TREES/BERRIES",FOOD CONDITIONED,ADVICE PROVIDED,COS
246633,2018-09-03 20:29:50,BLACK BEAR,VALEMOUNT,1,0,52.8294445,-119.28,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
246632,2018-09-03 20:18:14,BLACK BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246630,2018-09-03 20:15:48,BLACK BEAR,SPARWOOD,1,0,49.7471814,-114.8986573,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
246631,2018-09-03 20:13:48,BLACK BEAR,PARADISE VALLEY,1,0,49.8351882,-123.1502009,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246626,2018-09-03 20:02:59,BLACK BEAR,CHETWYND,1,0,55.6958334,-121.6383333,NOT APPLICABLE,SIGHTINGS,SHORT-DISTANCE RELOCATION,COS
246624,2018-09-03 20:02:17,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246625,2018-09-03 19:55:45,BLACK BEAR,NORTH VANCOUVER,1,0,49.3205556,-123.0738889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246621,2018-09-03 19:42:21,BLACK BEAR,SOOKE,1,0,48.3827778,-123.7319444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246622,2018-09-03 19:42:12,BLACK BEAR,WEST VAN,1,0,49.3601677,-123.2583339,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246763,2018-09-03 19:30:00,BLACK BEAR,QUESNEL,1,0,52.9829498,-122.446793,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
246620,2018-09-03 19:16:51,BLACK BEAR,NORTH VANCOUVER,1,0,49.3205556,-123.0738889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246618,2018-09-03 18:52:40,BLACK BEAR,PARKSVILLE,1,0,49.3171116,-124.3408131,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246615,2018-09-03 18:18:27,BLACK BEAR,PRINCE GEORGE,1,0,53.9695106,-122.7738483,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246617,2018-09-03 18:10:00,BLACK BEAR,KELOWNA,1,0,49.8880556,-119.4955556,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246612,2018-09-03 18:08:28,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246608,2018-09-03 17:28:46,BLACK BEAR,REVELSTOKE,1,0,50.979138,-118.1814581,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246606,2018-09-03 17:27:27,BLACK BEAR,ABBOTSFORD,1,0,49.0498381,-122.2846193,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246605,2018-09-03 17:05:55,BLACK BEAR,ALEXIS CREEK,1,0,52.0832409,-123.2847867,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,ADVICE PROVIDED,COS
246602,2018-09-03 16:31:46,BLACK BEAR,LANGFORD,1,0,48.4497223,-123.5044444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246599,2018-09-03 15:38:23,BLACK BEAR,SOOKE,1,0,48.3827778,-123.7319444,GARBAGE,FOOD CONDITIONED,OTHER,COS
246601,2018-09-03 15:06:22,BLACK BEAR,FORT ST JAMES,1,0,54.4444445,-124.2591667,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,ADVICE PROVIDED,COS
246596,2018-09-03 15:01:38,BLACK BEAR,108 MILE RANCH,1,0,51.7371856,-121.366148,LIVESTOCK,SIGHTINGS,ADVICE PROVIDED,COS
246595,2018-09-03 14:58:56,BLACK BEAR,MAPLE RIDGE,1,0,49.2428913,-122.5766309,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246594,2018-09-03 14:39:31,BLACK BEAR,LANGFORD,1,0,48.4497223,-123.5044444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246593,2018-09-03 14:29:11,BLACK BEAR,POWELL RIVER,1,0,49.7841018,-124.4519908,PET FOOD,DAMAGE TO PROPERTY,OTHER,COS
246592,2018-09-03 14:15:46,BLACK BEAR,REVELSTOKE,1,0,50.9769241,-118.1777034,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
246590,2018-09-03 13:56:33,BLACK BEAR,HOUSTON,1,0,54.3983334,-126.6483333,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,NOT SPECIFIED,COS
246588,2018-09-03 13:11:15,BLACK BEAR,SQUAMISH,1,0,49.6980556,-123.1558333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246586,2018-09-03 12:42:18,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,GARBAGE,FOOD CONDITIONED,OTHER,COS
246585,2018-09-03 12:36:14,BLACK BEAR,HORSESHOE BAY,1,0,49.3664933,-123.2679961,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246584,2018-09-03 12:31:12,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,GARBAGE,FOOD CONDITIONED,OTHER,COS
246582,2018-09-03 11:41:47,BLACK BEAR,LAC LA HACHE,1,0,51.8165828,-121.468011,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,ADVICE PROVIDED,COS
246578,2018-09-03 11:35:42,BLACK BEAR,HOUSTON,1,0,54.3983334,-126.6483333,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
246576,2018-09-03 11:31:35,BLACK BEAR,PORT COQUITLAM,1,0,49.2619445,-122.7802778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246577,2018-09-03 11:31:35,BLACK BEAR,CAMPBELL RIVER,1,0,50.0230556,-125.2436111,NOT APPLICABLE,AGGRESSIVE,ADVICE PROVIDED,COS
246573,2018-09-03 10:54:57,BLACK BEAR,HOPE,1,0,49.38,-121.4413889,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
246568,2018-09-03 10:21:22,BLACK BEAR,MAPLE RIDGE,1,0,49.2384315,-122.6037155,OTHER,FOOD CONDITIONED,ADVICE PROVIDED,COS
246563,2018-09-03 09:22:27,BLACK BEAR,PRINCE GEORGE,1,0,53.9185214,-122.8130214,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,ADVICE PROVIDED,COS
246741,2018-09-03 08:00:00,BLACK BEAR,108 MILE RANCH,1,0,51.7499144,-121.3513304,"GARBAGE, RESIDENTIAL - FRUIT TREES/BERRIES",FOOD CONDITIONED,ADVICE PROVIDED,COS
246555,2018-09-03 07:47:35,BLACK BEAR,COQUITLAM,1,0,49.3040346,-122.7944114,GARBAGE,FOOD CONDITIONED,OTHER,COS
246552,2018-09-03 07:00:42,BLACK BEAR,NORTH VANCOUVER,1,0,49.3614342,-123.0913415,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
246546,2018-09-03 02:32:12,BLACK BEAR,PENTICTON,1,0,49.5008334,-119.5938889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
247058,2018-09-03 00:00:00,BLACK BEAR,COQUITLAM,1,0,49.3162336,-122.7940955,,FOOD CONDITIONED,DESTROYED BY COS,COS
246545,2018-09-02 22:47:06,BLACK BEAR,PRINCE GEORGE,1,0,53.9953492,-122.7929585,GARBAGE,FOOD CONDITIONED,OTHER,COS
246543,2018-09-02 22:17:10,BLACK BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246700,2018-09-02 22:00:00,BLACK BEAR,ABBOTSFORD,1,0,49.0730515,-122.3701454,"COMMERCIAL - VINEYARDS/ORCHARD, RESIDENTIAL - FRUIT TREES/BERRIES",FOOD CONDITIONED,ADVICE PROVIDED,COS
246661,2018-09-02 21:28:58,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246665,2018-09-02 20:43:00,BLACK BEAR,FORT NELSON,1,0,58.8055556,-122.6972222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246550,2018-09-02 20:15:31,BLACK BEAR,PRINCE GEORGE,2,0,53.9130556,-122.7452778,GARBAGE,FOOD CONDITIONED,OTHER,COS
246560,2018-09-02 17:00:00,GRIZZLY BEAR,CRANBROOK,1,3,49.5080556,-115.7469444,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
246662,2018-09-02 16:45:49,BLACK BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246648,2018-09-02 16:13:00,BLACK BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246641,2018-09-02 15:55:02,BLACK BEAR,PORT COQUITLAM,1,0,49.2619445,-122.7802778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246666,2018-09-02 15:46:50,BLACK BEAR,PORT ALBERNIE,1,0,49.2806027,-124.8831198,OTHER,SIGHTINGS,ADVICE PROVIDED,COS
246587,2018-09-02 15:46:46,BLACK BEAR,NORTH VANCOUVER,1,0,49.3303799,-123.0310502,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246613,2018-09-02 15:22:57,BLACK BEAR,HOUSTON,1,0,54.437539,-126.6097758,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
246653,2018-09-02 15:07:17,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246147,2018-09-02 15:07:11,BLACK BEAR,RADIUM HOT SPRINGS,1,0,50.6197696,-116.0860869,UNKNOWN,SIGHTINGS,,GENP
246604,2018-09-02 14:58:30,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
246643,2018-09-02 14:57:24,BLACK BEAR,LAC LA HACHE,1,0,51.796023,-121.4566094,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
246553,2018-09-02 14:24:50,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,OTHER,COS
246663,2018-09-02 13:51:12,BLACK BEAR,LONE BUTTE,1,0,51.5285528,-121.1260134,NOT APPLICABLE,INJURED/DISTRESSED,DESTROYED BY COS,COS
246657,2018-09-02 13:49:43,BLACK BEAR,QUESNEL,1,0,52.9797223,-122.4936111,NOT APPLICABLE,CONFINED,ADVICE PROVIDED,COS
246581,2018-09-02 13:40:12,BLACK BEAR,MISSION,1,0,49.1591667,-122.2838889,OTHER,FOOD CONDITIONED,OTHER,COS
246628,2018-09-02 13:18:21,BLACK BEAR,PEMBERTON,1,0,50.3145091,-122.8058674,"RESIDENTIAL - FRUIT TREES/BERRIES, RESIDENTIAL - VEGETABLE GARDEN",FOOD CONDITIONED,NOT SPECIFIED,COS
246646,2018-09-02 13:02:57,BLACK BEAR,MISSION,0,1,49.1591667,-122.2838889,OTHER,FOOD CONDITIONED,ADVICE PROVIDED,COS
246667,2018-09-02 13:01:48,BLACK BEAR,WHISTLER,1,0,50.1172223,-122.9547222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246645,2018-09-02 12:53:44,BLACK BEAR,BURNABY,1,0,49.2770285,-122.947048,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246659,2018-09-02 12:33:47,BLACK BEAR,NORTH VANCOUVER,1,0,49.3205556,-123.0738889,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
246548,2018-09-02 12:30:10,BLACK BEAR,COQUITLAM,1,0,49.2996272,-122.7716553,GARBAGE,FOOD CONDITIONED,OTHER,COS
246654,2018-09-02 12:19:49,BLACK BEAR,COQUITLAM,1,0,49.2996272,-122.7716553,COMPOST,FOOD CONDITIONED,OTHER,COS
246607,2018-09-02 11:30:00,BLACK BEAR,NORTH VANCOUVER,1,0,49.3205556,-123.0738889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246537,2018-09-02 11:27:27,BLACK BEAR,WEST VANCOUVER,1,0,49.3414548,-123.1503921,GARBAGE,FOOD CONDITIONED,OTHER,COS
246532,2018-09-02 10:03:32,BLACK BEAR,SECHELT,1,0,49.4500764,-123.7215857,FREEZER,FOOD CONDITIONED,OTHER,COS
246705,2018-09-02 09:57:00,BLACK BEAR,NORTH VANCOUVER,1,0,49.3187104,-123.0106018,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,OTHER,COS
246530,2018-09-02 09:52:30,BLACK BEAR,NORTH VANCOUVER,1,0,49.3205556,-123.0738889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246528,2018-09-02 09:43:49,BLACK BEAR,FORT NELSON,1,0,58.8064337,-122.7037569,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246529,2018-09-02 09:25:32,BLACK BEAR,REVELSTOKE,1,0,50.9988889,-118.1958333,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
246525,2018-09-02 09:02:39,BLACK BEAR,NORTH VANCOUVER,1,0,49.3205556,-123.0738889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246526,2018-09-02 09:02:06,BLACK BEAR,NORTH VANCOUVER,1,0,49.3205556,-123.0738889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246523,2018-09-02 08:39:44,BLACK BEAR,NORTH VANCOUVER,1,0,49.3205556,-123.0738889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246538,2018-09-02 08:00:00,BLACK BEAR,NORTH VANCOUVER,1,0,49.3205556,-123.0738889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246519,2018-09-02 07:55:46,BLACK BEAR,FORT NELSON,1,0,58.8075796,-122.7042946,NOT APPLICABLE,SIGHTINGS,GONE ON ARRIVAL,COS
246518,2018-09-02 07:44:35,BLACK BEAR,COURTENAY,1,0,49.7206489,-124.9925991,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246517,2018-09-02 07:33:42,BLACK BEAR,BURNABY,1,0,49.2744961,-122.9450984,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246714,2018-09-02 06:15:00,BLACK BEAR,LADYSMITH,1,0,48.9834675,-123.8313961,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
246515,2018-09-02 04:08:58,BLACK BEAR,ATLIN,1,0,59.5663764,-133.7017906,NOT APPLICABLE,DAMAGE TO PROPERTY,NOT SPECIFIED,COS
246513,2018-09-02 02:19:37,BLACK BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,FREEZER,FOOD CONDITIONED,OTHER,COS
246668,2018-09-02 01:00:00,BLACK BEAR,YOUBOU,1,0,48.86980858,-124.1882223,,SIGHTINGS,,GENP
246512,2018-09-02 00:07:28,GRIZZLY BEAR,"CALGARY, AB",1,0,54.5025621,-128.7103108,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
246514,2018-09-01 23:42:07,BLACK BEAR,TRAIL,1,0,49.0954808,-117.7322891,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
246511,2018-09-01 23:04:39,BLACK BEAR,FORT NELSON,1,0,58.8055556,-122.6972222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246509,2018-09-01 21:55:22,BLACK BEAR,ATLIN,1,0,59.5663764,-133.7017906,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246508,2018-09-01 20:23:56,BLACK BEAR,FORT NELSON,1,0,58.8118785,-122.6806373,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246505,2018-09-01 20:23:47,BLACK BEAR,FORT NELSON,1,0,58.8055556,-122.6972222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246503,2018-09-01 20:20:51,BLACK BEAR,BURNABY,1,0,49.2427778,-122.9727778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246504,2018-09-01 19:59:32,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,OTHER,COS
246506,2018-09-01 19:40:00,BLACK BEAR,ABBOTSFORD,1,0,49.0693037,-122.3614176,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
246493,2018-09-01 18:23:29,BLACK BEAR,PORT COQUITLAM,1,0,49.2619445,-122.7802778,NOT APPLICABLE,INJURED/DISTRESSED,ADVICE PROVIDED,COS
246491,2018-09-01 18:20:01,BLACK BEAR,MAPLE RIDGE,1,0,49.22,-122.5988889,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
246492,2018-09-01 17:44:32,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,OTHER,COS
246497,2018-09-01 17:12:22,BLACK BEAR,FORT NELSON,1,0,58.8055556,-122.6972222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246489,2018-09-01 16:57:53,BLACK BEAR,BURNABY,1,0,49.273995,-122.9423555,GARBAGE,FOOD CONDITIONED,OTHER,COS
246487,2018-09-01 16:21:33,BLACK BEAR,QUESNEL,1,0,52.9849103,-122.4588388,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246483,2018-09-01 15:11:30,BLACK BEAR,MAPLE RIDGE,1,0,49.1940518,-122.563064,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246482,2018-09-01 15:10:26,BLACK BEAR,TRAIL,1,0,49.0944445,-117.7091667,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
246481,2018-09-01 15:04:21,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,GARBAGE,FOOD CONDITIONED,OTHER,COS
246480,2018-09-01 14:29:59,BLACK BEAR,HOUSTON,1,0,54.3983334,-126.6483333,OTHER,SIGHTINGS,NOT SPECIFIED,COS
246479,2018-09-01 14:01:16,BLACK BEAR,SECHELT,1,0,49.4716667,-123.7633333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246485,2018-09-01 13:54:00,BLACK BEAR,PARSON,1,0,51.044002,-116.5811082,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246478,2018-09-01 13:45:44,BLACK BEAR,,0,1,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,DESTROYED BY COS,COS
246477,2018-09-01 13:44:16,BLACK BEAR,REVELSTOKE,1,0,51.0057831,-118.2152072,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,ADVICE PROVIDED,COS
246475,2018-09-01 13:43:14,BLACK BEAR,PRINCE GEORGE,1,0,53.9168278,-122.8185132,COMPOST,FOOD CONDITIONED,ADVICE PROVIDED,COS
246470,2018-09-01 12:20:12,BLACK BEAR,KYQUOT,1,0,50.0331291,-127.3682081,OTHER,FOOD CONDITIONED,ADVICE PROVIDED,COS
246468,2018-09-01 12:05:11,BLACK BEAR,KELOWNA,1,0,49.9044615,-119.4259594,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246465,2018-09-01 11:58:32,BLACK BEAR,WHISTLER,1,0,50.1172223,-122.9547222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246467,2018-09-01 11:19:26,BLACK BEAR,WEST VANCOUVER,1,0,49.3311112,-123.1597222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246464,2018-09-01 11:14:53,BLACK BEAR,PRINCE GEORGE,1,0,53.9357674,-122.8008536,"GARBAGE, RESIDENTIAL - FRUIT TREES/BERRIES",DAMAGE TO PROPERTY,OTHER,COS
246460,2018-09-01 10:42:42,BLACK BEAR,COQUITLAM,1,0,49.2883895,-122.7772635,GARBAGE,DAMAGE TO PROPERTY,ADVICE PROVIDED,COS
246459,2018-09-01 10:35:04,BLACK BEAR,PEACHLAND,1,0,49.7944561,-119.7124057,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246458,2018-09-01 10:30:04,BLACK BEAR,BURNS LAKE,1,0,54.1997721,-125.7458781,NOT APPLICABLE,OTHER,NOT SPECIFIED,COS
246457,2018-09-01 10:01:43,BLACK BEAR,"CASTELGAR, NC",1,0,49.3277999,-117.6679636,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
246455,2018-09-01 09:58:35,BLACK BEAR,MISSION,1,0,49.1591667,-122.2838889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246456,2018-09-01 09:54:03,BLACK BEAR,ALEXIS CREEK,1,0,52.0842154,-123.2806783,NOT APPLICABLE,SIGHTINGS,DESTROYED BY COS,COS
246454,2018-09-01 09:53:04,BLACK BEAR,ATLIN,1,0,59.5663764,-133.7017906,OTHER,FOOD CONDITIONED,ADVICE PROVIDED,COS
246452,2018-09-01 09:41:11,BLACK BEAR,WHISTLER,1,0,50.1172223,-122.9547222,OTHER,SIGHTINGS,NOT SPECIFIED,COS
246447,2018-09-01 09:08:02,BLACK BEAR,METCHOSING,1,0,48.360213,-123.5721892,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246451,2018-09-01 09:00:00,BLACK BEAR,FORT NELSON,1,0,58.8055556,-122.6972222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246443,2018-09-01 08:46:53,BLACK BEAR,108 MILE RANCH,1,0,51.7341348,-121.3592204,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
246442,2018-09-01 08:35:48,BLACK BEAR,MOUNT CURRIE,1,0,50.3323144,-122.6656879,NOT APPLICABLE,DAMAGE TO PROPERTY,ADVICE PROVIDED,COS
246441,2018-09-01 08:35:35,GRIZZLY BEAR,TOMSLAKE,1,0,55.5336863,-120.1225273,NOT APPLICABLE,ORPHANED,NOT SPECIFIED,COS
246440,2018-09-01 08:21:04,BLACK BEAR,,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
246941,2018-09-01 08:14:00,BLACK BEAR,"HALFMOON BAY,",1,0,49.4711524,-123.8666091,,AGGRESSIVE,DESTROYED BY COS,COS
246439,2018-09-01 07:56:29,BLACK BEAR,COQUITLAM,1,0,49.3161814,-122.7945201,OTHER,FOOD CONDITIONED,SHORT-DISTANCE RELOCATION,COS
246438,2018-09-01 07:03:02,BLACK BEAR,NORTH VANCOUVER,1,0,49.3188559,-123.0368093,GARBAGE,FOOD CONDITIONED,OTHER,COS
246433,2018-09-01 06:51:48,BLACK BEAR,CHILLIWACK,1,0,49.1665073,-121.9512847,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
